0,1,2,Label,id,indegree
1.0700106719186657e+18,NicoloPagan,38.0,,,
0,1,2,Label,id,indegree
8.485395001670042e+17,sebastian_ruf,224.0,,,
0,1,2,Label,id,indegree
814015332.0,dinacmistry,403.0,,,
0,1,2,Label,id,indegree
1.220359214884905e+18,SINSA2020,218.0,,,
0,1,2,Label,id,indegree
382393.0,ciro,574.0,,,
0,1,2,Label,id,indegree
574364219.0,dgarcia_eu,117.0,,,
0,1,2,Label,id,indegree
415906140.0,net_science,444.0,,,
0,1,2,Label,id,indegree
1524770221.0,mmdkhosravi,20.0,,,
0,1,2,Label,id,indegree
9.340905709302866e+17,c_stadtfeld,167.0,,,
0,1,2,Label,id,indegree
382134761.0,mtizzoni,192.0,,,
0,1,2,Label,id,indegree
9.340412626085847e+17,TimonElmer,53.0,,,
0,1,2,Label,id,indegree
304928205.0,GuidoCaldarelli,380.0,,,
0,1,2,Label,id,indegree
17354555.0,emilio__ferrara,242.0,,,
0,1,2,Label,id,indegree
184433314.0,ancsaaa3,65.0,,,
1.0700106719186657e+18,NicoloPagan,38.0,,,
8.485395001670042e+17,sebastian_ruf,224.0,,,
814015332.0,dinacmistry,403.0,,,
1.220359214884905e+18,SINSA2020,218.0,,,
382393.0,ciro,574.0,,,
574364219.0,dgarcia_eu,117.0,,,
415906140.0,net_science,444.0,,,
1524770221.0,mmdkhosravi,20.0,,,
9.340905709302866e+17,c_stadtfeld,167.0,,,
382134761.0,mtizzoni,192.0,,,
9.340412626085847e+17,TimonElmer,53.0,,,
304928205.0,GuidoCaldarelli,380.0,,,
17354555.0,emilio__ferrara,242.0,,,
184433314.0,ancsaaa3,65.0,,,
9.357850161555702e+17,networkspapers,0.0,,,
529438517.0,aaronclauset,41.0,,,
1.1497779032840315e+18,NetworCSS,23.0,,,
57571700.0,TahaYasseri,49.0,,,
4690350990.0,DynamicsSIAM,197.0,,,
243161145.0,iniguezg,134.0,,,
2797948887.0,BehavEcolPapers,0.0,,,
617118982.0,fede7j,243.0,,,
12819112.0,PLOS,73.0,,,
258847118.0,PNASNews,12.0,,,
2901252195.0,fdlevi,89.0,,,
1944845792.0,ChSteglich,100.0,,,
993480307.0,Raabe_Isabel,40.0,,,
9.736363077748285e+17,netsci2020,268.0,,,
7.525984998170624e+17,mv_tomasello,8.0,,,
582161546.0,alexvespi,309.0,,,
7.068009253949972e+17,NatureHumBehav,63.0,,,
56341402.0,barabasi,120.0,,,
579299426.0,stevenstrogatz,122.0,,,
216098950.0,SocNetAnalysts,96.0,,,
1.0478086092105892e+18,sn_ethz,3.0,,,
1.105508110213546e+18,netscisociety,209.0,,,
9.736427705219154e+17,2019NetSci,230.0,,,
7.007468966801613e+17,netsci2017,641.0,,,
426509606.0,cosnet_bifi,241.0,,,
4856786657.0,complex_nets,0.0,,,
191553947.0,hihickster,9.0,,,
8.852377451987476e+17,stiso_jennifer,42.0,,,
8.489131938671247e+17,SarahWest382,110.0,,,
82503888.0,neuroperson,27.0,,,
86523055.0,mdiberna,44.0,,,
321783625.0,olivercliff,34.0,,,
814274646.0,artistjaneadams,214.0,,,
60458714.0,jlizier,260.0,,,
46152530.0,narnolddd,163.0,,,
1.1671451174525706e+18,Networks2021,785.0,,,
8.573265817018491e+17,sattertt,37.0,,,
9.522701711247196e+17,systmedicine,60.0,,,
847127276.0,caioseguin,83.0,,,
2160138829.0,neuro_dz,142.0,,,
285380882.0,joshfasky,75.0,,,
9.543351537231831e+17,LdaFCosta,373.0,,,
3837804028.0,RodrigoMigueles,74.0,,,
1.0723244695935631e+18,HassanDehghaniA,35.0,,,
564089684.0,LuisMateusRocha,231.0,,,
19714395.0,rionbr,157.0,,,
16458709.0,dbemerydt,59.0,,,
450742208.0,BabakRavandi,132.0,,,
7.706878215354491e+17,Enri_amico,86.0,,,
1058470939.0,BenChiem,32.0,,,
8.779767680612434e+17,ArianAshourvan,18.0,,,
487705992.0,CarolinaMttssn,124.0,,,
8.276582880408617e+17,NicoleEikmeier,41.0,,,
8.163216943191818e+17,societyoftrees,71.0,,,
1557533940.0,AlicePatania,193.0,,,
9.588876704779756e+17,PedroM_Z,64.0,,,
1069045039.0,dan_marinazzo,347.0,,,
1.1207894241184072e+18,towlsonek,53.0,,,
18247347.0,tiagopeixoto,912.0,,,
2290819595.0,conorheins,106.0,,,
1.1112386190025318e+18,winter_complex,1093.0,,,
8.345141300359578e+17,sam_rosenbott,120.0,,,
212640939.0,syedarehaq,131.0,,,
43712315.0,josemarfdc,171.0,,,
8.01932087850836e+17,LaNet_2019,691.0,,,
772310749.0,AmarDhand,68.0,,,
8.242415757064274e+17,official_SYNS,587.0,,,
160925047.0,mccabe_s,145.0,,,
318262821.0,george_berry,190.0,,,
1.0457634486704865e+18,ChrisWLynn,108.0,,,
3352671022.0,aliceschwarze,251.0,,,
8.908632146904801e+17,manuel_pita_,200.0,,,
21719973.0,Shugars,183.0,,,
1046598080.0,jkbren,233.0,,,
833629111.0,chiahungyang,57.0,,,
479672092.0,ConstantineDovr,66.0,,,
365059891.0,_leotrs,251.0,,,
1962699368.0,_AlexArenas,372.0,,,
3386954115.0,daniel_goldsmth,252.0,,,
8.791703345781391e+17,SoodiMilanlouei,74.0,,,
4099956119.0,SoheilEshghi,180.0,,,
33315710.0,austinbenson,191.0,,,
2902126231.0,DzGuilbeault,51.0,,,
4179767308.0,spcornelius,120.0,,,
62621489.0,joshua_a_becker,35.0,,,
77436536.0,onurvarol,477.0,,,
3729520335.0,NUnetsi,142.0,,,
2584784815.0,ryanjgallag,260.0,,,
257111136.0,s_cresci,91.0,,,
16504257.0,Nnedi,0.0,,,
24150239.0,aminrahimian,89.0,,,
838413744.0,Mark_A_Thornton,27.0,,,
331632691.0,DianaTamir,21.0,,,
227062815.0,_kenny_joseph,88.0,,,
2871161111.0,ariSPeshkin,22.0,,,
1.0578064217509601e+18,ericneumannpsyc,59.0,,,
1560513588.0,branmorrighan,165.0,,,
1611332490.0,NetworkFact,1.0,,,
20131383.0,cward1e,13.0,,,
1104234200.0,oritpeleg,66.0,,,
4035976895.0,louisecam93,3.0,,,
217015882.0,ajmoralesguzman,149.0,,,
1.1471707184944456e+18,css_usne,99.0,,,
22979111.0,martikagv,280.0,,,
277216230.0,DLydonStaley,88.0,,,
1.139160970721407e+18,tinaL___,41.0,,,
3216966611.0,hyejin_youn,108.0,,,
1540384460.0,martijnheuv,6.0,,,
2335431.0,yy,337.0,,,
4844847993.0,BovetAlexandre,84.0,,,
1512280484.0,phihoevel,66.0,,,
97564868.0,arcos_oliveira,322.0,,,
2872512304.0,Eliz_Hobson,62.0,,,
2316561068.0,ML_Ouellet,46.0,,,
37535954.0,o16granados,137.0,,,
2218303021.0,RERobertson,16.0,,,
77712285.0,a_baronca,175.0,,,
111402243.0,manishsaggar,85.0,,,
1.0856571396355154e+18,sathayas42,41.0,,,
13731562.0,DGaff,61.0,,,
2540514931.0,ConnectomeLab,42.0,,,
468499498.0,mrfrank5790,107.0,,,
1.120621201376854e+18,nerdsitu,107.0,,,
24499773.0,dgleich,19.0,,,
3154718333.0,JmBuldu,74.0,,,
7.482269029309194e+17,biorxiv_neursci,0.0,,,
9.508447136570941e+17,mjdramstead,20.0,,,
9.147874062509875e+17,bayrameda_ee,38.0,,,
116297274.0,coronges,91.0,,,
3728141775.0,mripapers,0.0,,,
724293313.0,neurogeneticus,1.0,,,
4120580026.0,siobhan_grayson,77.0,,,
1080753187.0,NatureNeuro,7.0,,,
4549648582.0,ari_e_kahn,21.0,,,
1.0025357495463363e+18,perryzurn,5.0,,,
3325105445.0,BenFMaier,157.0,,,
1467127267.0,drmichaellevin,23.0,,,
1329752491.0,_jgyou,206.0,,,
3301163090.0,compTimeSeries,10.0,,,
77990334.0,JariSaramaki,323.0,,,
381746423.0,bansallab,88.0,,,
155636227.0,gleesonj,222.0,,,
7.542733662074962e+17,gershbrain,0.0,,,
2427351685.0,richardfbetzel,157.0,,,
7.580396464546365e+17,netneurosci,21.0,,,
2648408096.0,jgonicor,192.0,,,
398398588.0,baruchbarzel,82.0,,,
14543336.0,mexicolindo,116.0,,,
1642585022.0,PhilChodrow,128.0,,,
2264082385.0,HarrisonHartle,154.0,,,
628967454.0,brucedesmarais,175.0,,,
1.0910129932850053e+18,netsci4sg,11.0,,,
2424151074.0,spornslab,122.0,,,
2338824692.0,YINSedge,111.0,,,
365002580.0,nvchawla,17.0,,,
8.166460644931707e+17,neurodynamicsFR,25.0,,,
323439357.0,aivoAALTO,38.0,,,
579143740.0,az_jacobs,113.0,,,
347886653.0,samfway,81.0,,,
15160540.0,noshir,154.0,,,
34249543.0,jsradford,208.0,,,
582233920.0,all_are,168.0,,,
839011723.0,TammyKolda,18.0,,,
301579658.0,ChrisDanforth,35.0,,,
26419626.0,bagrow,92.0,,,
7.8279571198942e+17,epj_ds,69.0,,,
4515151.0,p_barbera,80.0,,,
11778512.0,masonporter,0.0,,,
7.937171062567731e+17,lucasfindslinks,155.0,,,
712963903.0,SophieDBsjr,24.0,,,
103973912.0,CompleNet,0.0,,,
103370610.0,juniperlov,226.0,,,
490512649.0,LHDnets,213.0,,,
800351666.0,giosifid,14.0,,,
352013269.0,beenwrekt,0.0,,,
322347431.0,AFornito,104.0,,,
1886566261.0,claragranell,70.0,,,
48417486.0,ronaldomenezes,167.0,,,
7.120165775672648e+17,kcore_analytics,123.0,,,
1522281432.0,hutchkelley5,200.0,,,
434383401.0,jelenagrr,112.0,,,
2727517511.0,CantlonLab,12.0,,,
109533154.0,criedl,82.0,,,
35467792.0,vcolizza,99.0,,,
8.79070005844992e+17,gin_bianconi,64.0,,,
2770143649.0,jffmendes,65.0,,,
82566863.0,lordgrilo,255.0,,,
34721078.0,cerenbudak,70.0,,,
473353790.0,compstorylab,24.0,,,
487381183.0,PiratePeel,159.0,,,
19819769.0,eegilbert,17.0,,,
317422543.0,ricard_sole,115.0,,,
27047369.0,cesifoti,205.0,,,
373682248.0,HirokiSayama,172.0,,,
1979287862.0,DanLarremore,97.0,,,
1.019337134120063e+18,QuantBiology,9.0,,,
90258002.0,sfiscience,137.0,,,
1149541562.0,ComplexExplorer,116.0,,,
7.517342840927928e+17,arxiv_org,0.0,,,
416374176.0,bdanubius,31.0,,,
3096625956.0,LetsWorkHappy,417.0,,,
902498275.0,NUlabTMN,25.0,,,
8.359535696689398e+17,CompSysSoc,45.0,,,
255048621.0,robysinatra,360.0,,,
15008596.0,bgoncalves,109.0,,,
445315503.0,mkitsak,132.0,,,
8.803695218439864e+17,F_DeVicoFallani,70.0,,,
372689892.0,MartonKarsai,115.0,,,
9.727564850663711e+17,funwithnetworks,58.0,,,
9.203436269071155e+17,WarrenCntrPenn,13.0,,,
74956332.0,mattk7,377.0,,,
229910053.0,cxdig,461.0,,,
1704085728.0,YR_CSS,128.0,,,
217771939.0,mszll,325.0,,,
46477409.0,Northeastern,12.0,,,
18810779.0,Karhe,52.0,,,
299603744.0,msantolini,158.0,,,
1546977270.0,DirkBrockmann,238.0,,,
486530534.0,Scott_E_Page,32.0,,,
368379922.0,uvmcomplexity,97.0,,,
187521608.0,OSoMe_IU,76.0,,,
19402238.0,ScienceNews,3.0,,,
593041510.0,Sys_innovation,608.0,,,
9.311796131785155e+17,adilson_motter,343.0,,,
377491711.0,badnetworker,86.0,,,
8.315783658868859e+17,NDGannenberg,40.0,,,
490363356.0,santo_fortunato,6.0,,,
1954278132.0,NICOatNU,99.0,,,
925988665.0,DaniSBassett,176.0,,,
15045590.0,clauwa,284.0,,,
8143682.0,jure,22.0,,,
788363167.0,NAChristakis,39.0,,,
2329921.0,ladamic,35.0,,,
30706856.0,pholme,258.0,,,
833373624.0,foucaultwelles,135.0,,,
16191522.0,dashunwang,175.0,,,
37213193.0,davidlazer,234.0,,,
1423906682.0,TheRealShankar,378.0,,,
222050461.0,err45,101.0,,,
2837414492.0,sriniv_venkat,129.0,,,
8.990094945077617e+17,toastferry,197.0,,,
17270684.0,fusaroli,222.0,,,
3970895777.0,SDuranNebreda,40.0,,,
16330659.0,sgonzalezbailon,65.0,,,
1.2359619575150223e+18,aa_soc,28.0,,,
9.426721860321649e+17,sorianopanos,103.0,,,
15261050.0,leoguti85,81.0,,,
15658907.0,MLuczak,61.0,,,
9.832597373145743e+17,YijunRan,62.0,,,
18026546.0,ggeneraux,65.0,,,
1.0916885385869926e+18,CHens19756161,38.0,,,
3001907483.0,SrAleta,78.0,,,
8.01042537238696e+17,dnds_ceu,132.0,,,
1.2161507600792003e+18,sumofangles,72.0,,,
9.601380198430024e+17,martinrypdal,127.0,,,
76084600.0,goranmuric,121.0,,,
1307569508.0,sarayshai,318.0,,,
277532657.0,rohan_iitj,298.0,,,
3486259881.0,dougsrferreira,47.0,,,
740343523.0,nirajkkushwaha,124.0,,,
499054463.0,diliara_valeeva,216.0,,,
8.700035313355653e+17,drandrewrowe,33.0,,,
1.1797139566231142e+18,albe_bracci,229.0,,,
2488227390.0,_fduron,168.0,,,
110446125.0,pratha_sah,44.0,,,
8.690673651573064e+17,rcardenasheredi,177.0,,,
2895802438.0,FrontMathsStats,75.0,,,
1.1577339776056033e+18,_NJ_Roberts,67.0,,,
210328371.0,uarayon,20.0,,,
1.0833839328197714e+18,MFGevry,35.0,,,
7.920125473019945e+17,JoshuaSStinson,91.0,,,
297736294.0,andres_salaza,121.0,,,
7.902413100242289e+17,RachithAiyappa,138.0,,,
1.0577411241048474e+18,UVMCompSci,91.0,,,
2810956798.0,Antropocaos,89.0,,,
2507260668.0,tarunkumarsnu,96.0,,,
2896712975.0,ddiannae,49.0,,,
8.466974110996685e+17,FabBento,103.0,,,
3163055411.0,Abdullahrhmoun,145.0,,,
7.688847902925414e+17,HistPhilSci,98.0,,,
140753054.0,vishoza,50.0,,,
7.804292688660521e+17,alexpghayes,56.0,,,
138222192.0,ricardoI_,50.0,,,
7.540313789504512e+17,manuelmoreno454,75.0,,,
2911645708.0,ejdansu,60.0,,,
123842287.0,laeflu,22.0,,,
1.0041428410087547e+18,brookemariebell,17.0,,,
15464243.0,choux,106.0,,,
1953104810.0,KayseMaass,20.0,,,
1440886406.0,ZoltanElekes,69.0,,,
2742636202.0,balazsvedres,304.0,,,
54531975.0,ennnvvy,191.0,,,
166008261.0,jponnela,106.0,,,
1216521482.0,lgaalves,303.0,,,
112333725.0,n_kahmed,32.0,,,
2164757344.0,santosvtito,315.0,,,
7.786597917532201e+17,chakresh_iitgn,115.0,,,
1.1349609766950912e+18,CNWWs,216.0,,,
24016742.0,droneale,148.0,,,
240789781.0,MartLStein,32.0,,,
1834931742.0,qian_yifan,198.0,,,
9.629114290525184e+17,gdeandajauregui,145.0,,,
224814031.0,cyr_em,51.0,,,
1.011880954279981e+18,Herman_MSH,242.0,,,
1428700644.0,uclfincomp,100.0,,,
386025050.0,ryanqiwang,30.0,,,
1.0936818363271987e+18,NetSciX2020,265.0,,,
3246553077.0,YifangMa,134.0,,,
1.0062955267222036e+18,Madea_Zabi,118.0,,,
8.137254677568635e+17,randomGraphs,57.0,,,
444854831.0,saeedosat,103.0,,,
7559192.0,mr_sunshine,64.0,,,
197886036.0,sapiezynski,117.0,,,
89509276.0,Vivfiona,68.0,,,
9.847820253444096e+17,MencheLab,96.0,,,
52602820.0,Sebespejo,214.0,,,
1.0103080678278963e+18,EvoplexOrg,40.0,,,
159565864.0,adarshmathew92,109.0,,,
16696406.0,nj_goncalves,58.0,,,
8.508923776277422e+17,tylersnetwork,245.0,,,
1.0062318141077504e+18,LabNode,105.0,,,
2669156418.0,ian_hoffecker,148.0,,,
887242609.0,AnisabelBento,46.0,,,
621489211.0,kayladelahaye,102.0,,,
2519410236.0,SomnathTagore,72.0,,,
1038442496.0,chapakiti,86.0,,,
7.803458165610332e+17,cnnjojo,73.0,,,
54100811.0,danjbecker,39.0,,,
221354550.0,diestra77,263.0,,,
40383352.0,evoluchico,299.0,,,
64595550.0,Nietzchrodinger,189.0,,,
3185442680.0,jrncarlock,251.0,,,
9.747115005511475e+17,stonge_g,69.0,,,
53763883.0,crcandiav,92.0,,,
8.340304780427387e+17,nikhil07prakash,135.0,,,
8.434996345175941e+17,plzbeemyfriend,89.0,,,
8.156731268182999e+17,alliecmorgan,102.0,,,
175782460.0,oneofyen,162.0,,,
8.707429573805588e+17,PhysicsNEU,6.0,,,
1344397614.0,BMAlthouse,25.0,,,
223521568.0,TehRaio,193.0,,,
575376342.0,kaltenburger,166.0,,,
200865067.0,Arjitkapoor,54.0,,,
148052204.0,DanajaT,210.0,,,
1017873282.0,teo_criscione,169.0,,,
4723010406.0,anshulheaven,91.0,,,
2261831748.0,lista_redes,416.0,,,
1246421.0,danbri,112.0,,,
1585948734.0,jessecshore,154.0,,,
572949103.0,p_serodio,89.0,,,
27700085.0,natera,269.0,,,
2695374271.0,simply_jaehyuk,180.0,,,
2184712454.0,tozCSS,88.0,,,
178525062.0,apastorepiontti,78.0,,,
3001054244.0,pandeypradumn16,127.0,,,
13879522.0,GiulioRossetti,293.0,,,
624806128.0,HocineCherifi,333.0,,,
131264897.0,iacopoiacopini,241.0,,,
1296859046.0,LeonieMueck,36.0,,,
118402066.0,nitishk_Phd,214.0,,,
8.645862318538301e+17,_giuliacencetti,141.0,,,
96989025.0,anduviera,361.0,,,
122724789.0,sees_lab,278.0,,,
8.605614351177196e+17,sentinelle_nord,59.0,,,
543881355.0,dcalacci,119.0,,,
186484265.0,rayohauno,466.0,,,
414979077.0,Mire1a,409.0,,,
564948043.0,tacomanbearpig,51.0,,,
213083607.0,gomezgardenes,219.0,,,
220633309.0,Ank_iitR,28.0,,,
1307251459.0,claudia_mihai,403.0,,,
72912621.0,pwillburn,156.0,,,
9.111937219364577e+17,PolNet2018,287.0,,,
91975097.0,jmblanch,288.0,,,
348029933.0,beautiful_data,14.0,,,
1315396027.0,andreasantor0,203.0,,,
4120890970.0,NoemiDerzsy,46.0,,,
8.304427364026532e+17,MainulSabbir003,212.0,,,
300589072.0,CNicolaides,187.0,,,
2375509748.0,IUNetSci,421.0,,,
144087818.0,zhangqian_rach,64.0,,,
1169143062.0,evepanag,127.0,,,
1965433188.0,NetworkLeaderTA,2.0,,,
305504617.0,VNetworkLabs,118.0,,,
22615177.0,melegaro,40.0,,,
33826996.0,juemos,36.0,,,
3196161958.0,KevinZollman,48.0,,,
8.222400362801111e+17,misinfocon,5.0,,,
567627175.0,hxnx_sam,12.0,,,
1.1281587822639473e+18,NoaPinter,16.0,,,
7.274558505210593e+17,GBerlu,57.0,,,
27048570.0,c_lemp,76.0,,,
258069365.0,eleanorapower,48.0,,,
2749655899.0,ulfaslak,150.0,,,
7.957177759898337e+17,glitch,0.0,,,
532247558.0,IFISC_mallorca,150.0,,,
8.544130003500728e+17,chingjin120,69.0,,,
2459490150.0,netmob2019,107.0,,,
1.140731021517869e+18,NetworkCanvas,42.0,,,
88499773.0,Spiralizing,131.0,,,
1420409148.0,paulhinesuvm,53.0,,,
2919229315.0,TPMWhanau,13.0,,,
326721354.0,KONECTproject,16.0,,,
35031140.0,BasHofstra,213.0,,,
37658556.0,galen_jw,87.0,,,
19590257.0,frankolken,196.0,,,
14065835.0,mstrohm,132.0,,,
41860681.0,dianarycai,11.0,,,
90410110.0,ranzHer,70.0,,,
1.0402193716652728e+18,networks_lab,26.0,,,
17842485.0,tanisjones,77.0,,,
162605310.0,mZargham,85.0,,,
2228815292.0,lewis_math,135.0,,,
611941887.0,hedonometer,6.0,,,
477776093.0,desi_hristova,40.0,,,
36434049.0,robreich,4.0,,,
138523049.0,SFILive,45.0,,,
14923954.0,sfilibrary,13.0,,,
4824029985.0,DataScienceUDD,2.0,,,
7.789544314381599e+17,SophieMeakin,116.0,,,
18928144.0,Living_Cities,0.0,,,
3242942145.0,theandrewsfox,59.0,,,
2911074730.0,B_W_Campbell,23.0,,,
7.053399365144289e+17,thinking_22,82.0,,,
2381150314.0,Faqeeh_ali_,109.0,,,
1187259026.0,fennell_p,209.0,,,
250831420.0,SonicNU,40.0,,,
355774354.0,lynnwu02,14.0,,,
2330499302.0,thesickish,50.0,,,
2165165029.0,ISI_AI,7.0,,,
32807399.0,KristinaLerman,58.0,,,
437797632.0,Vesteur,200.0,,,
1689700388.0,networksvox,14.0,,,
383895664.0,JordiPinero,81.0,,,
9.507880680968315e+17,GrandataLabs,1.0,,,
52188980.0,necsi,193.0,,,
1964709944.0,MscxNetworks,130.0,,,
256652655.0,giaruffo,123.0,,,
1502671567.0,lau_retti,121.0,,,
995412536.0,TAledavood,135.0,,,
423847851.0,UrbanDemog,112.0,,,
8.781918907551908e+17,ArshamGhavasieh,116.0,,,
9.054811819107615e+17,csqsiew,54.0,,,
234017215.0,gdfm7,61.0,,,
472562889.0,timalthoff,87.0,,,
3569432363.0,m_rosvall,45.0,,,
1689492204.0,pocsvox,12.0,,,
2329657867.0,JurgenPfeffer,68.0,,,
804105624.0,sdwfrost,54.0,,,
19330436.0,marcobardoscia,40.0,,,
2548304936.0,eugeValdano,140.0,,,
423024537.0,alerizzo_,195.0,,,
916842583.0,NKouvaris,71.0,,,
107138253.0,grinbergnir,32.0,,,
9949272.0,hukuzatuna,56.0,,,
2353960442.0,brain_stim,16.0,,,
8.203464675461775e+17,NetContagions,53.0,,,
27403471.0,cecim,40.0,,,
7.09642077315924e+17,AramisLabParis,13.0,,,
2603978460.0,misicbata,66.0,,,
1961016907.0,FreebornGroup,76.0,,,
567698748.0,wetuad,162.0,,,
2210857693.0,VeraPancaldi,47.0,,,
505744768.0,NinoNaf,34.0,,,
1672632270.0,WorldPopProject,17.0,,,
9.140615582543299e+17,ccs18gr,101.0,,,
167693954.0,dhillon_p,19.0,,,
114288615.0,arutherfordium,95.0,,,
320922867.0,JSMF,70.0,,,
1406622804.0,BettencourtLuis,22.0,,,
1376401838.0,iyadrahwan,67.0,,,
2924669003.0,Max_Planck_CHM,88.0,,,
1855503205.0,AmaralLab,111.0,,,
93476253.0,dfreelon,65.0,,,
2538040298.0,Sarah_Morgan_UK,118.0,,,
4053731357.0,Ghoshal_G,30.0,,,
376412811.0,FoxandtheFlu,46.0,,,
274712575.0,BinghamtonCoCo,21.0,,,
7.203892703351357e+17,TheWebConf,6.0,,,
9.653404886928384e+17,a_cardillo,96.0,,,
1061622836.0,MangioniG,100.0,,,
263702718.0,catera_roma,23.0,,,
398927965.0,sanmelons,244.0,,,
36119322.0,chpoletto,159.0,,,
272065025.0,lajello,225.0,,,
9.231962606303683e+17,ICCS2018,16.0,,,
1360175358.0,m_starnini,131.0,,,
874075994.0,BioFrontiers,15.0,,,
3526601.0,derekgreene,15.0,,,
9.373580159043379e+17,ComuneLab,214.0,,,
993739562.0,GrandataCorp,1.0,,,
156031097.0,apanisson,133.0,,,
2431801963.0,laetitiagvn,35.0,,,
44217911.0,rschifan,190.0,,,
1479301693.0,_alephsys_,110.0,,,
226571318.0,jblumenstock,15.0,,,
1523174335.0,KoljaKleineberg,123.0,,,
3230611617.0,ComplexAndBio,11.0,,,
126046965.0,fariba_k,162.0,,,
807365647.0,C4COMPUTATION,100.0,,,
8.97866837333037e+17,CNS_NRT,133.0,,,
1960705284.0,ISI_Fondazione,113.0,,,
255051048.0,fblamanna,109.0,,,
562790169.0,eflegara,14.0,,,
24669093.0,jlmateos,315.0,,,
260415455.0,graphcommons,67.0,,,
500364862.0,dorogovtsev,8.0,,,
1467737210.0,elisa_omodei,258.0,,,
1632913393.0,CSLab_UPF,75.0,,,
2912834655.0,clabbarcelona,85.0,,,
25805235.0,robinberjon,35.0,,,
1028855810.0,ChristosEllina1,298.0,,,
3000719200.0,CIDIDteam,10.0,,,
194399316.0,cgershen,76.0,,,
1937243048.0,zoltantoroczkai,88.0,,,
8.297349803518444e+17,HacklScience,77.0,,,
577195836.0,gagliol,464.0,,,
16174436.0,suneman,113.0,,,
8.216549378516132e+17,netsci2018,108.0,,,
85125367.0,filrad,2.0,,,
2785720331.0,ccs17mx,304.0,,,
14112036.0,dankessler,132.0,,,
149806281.0,alainbarrat,90.0,,,
235957352.0,mikk_c,96.0,,,
367297219.0,MelMitchell1,14.0,,,
531122860.0,ComplexityInst,147.0,,,
1923380198.0,YKhorramzadeh,98.0,,,
79911730.0,BenJamesBush,18.0,,,
632724692.0,RenaudLambiotte,25.0,,,
14093970.0,estebanmoro,248.0,,,
94596289.0,schichmax,95.0,,,
8.493592028710707e+17,macfang17,96.0,,,
3505171469.0,appliednetsci,129.0,,,
104124584.0,marfcg,20.0,,,
56805505.0,ingo_S,231.0,,,
75641981.0,Ognyanova,139.0,,,
2252674884.0,SFI_Chaos_MOOC,3.0,,,
78589126.0,matteomoci,25.0,,,
2284174986.0,Fede_Botta,546.0,,,
78719897.0,didiervega,125.0,,,
1.0477494106864558e+18,GysiDeisy,36.0,,,
578430883.0,ErisSeiren,57.0,,,
291991124.0,MoisesGualapuro,10.0,,,
931948904.0,cleonrin,25.0,,,
388651749.0,alientometal,5.0,,,
302735772.0,rkcpanigrahi,7.0,,,
